Disease,Title,Abstract,NCT_ID
Healthy,Comparative Study to Evaluate KADIAN and Avinza in Healthy Adults, The primary objective of this study was to compare the single-dose relative bioavailability of Alpharma Branded Products Division (Kadian®) and Ligand® Pharmaceuticals Inc. (AVINZA®) 30 mg morphine sulfate sustained-release capsules in healthy adult volunteers under fed conditions. The secondary objective of this study was to evaluate the adverse events associated with each of these 2 different morphine sulfate modified-release commercial formulations    ,NCT00782548
Healthy,Measurement of the Eye's Blood Vessels Using the Dynamic Vessel Analyzer (DVA), The purpose of this research study is examine the response of the blood vessels in the eye to a light flicker stimulus using the Dynamic Vessel Analyzer (DVA) on two separate days in healthy individuals. The DVA uses an instrument which is used during routine eye examinations. The hypothesis of the study is that the changes in eye's blood vessel will be similar between the two visits; thus establishing reproducibility of the measurements for future comparisons to individuals with stroke or heart disease. In addition this study will compare the eye's blood vessel responses to responses of the blood vessels in the arm using Doppler ultrasound.    ,NCT00783029
Healthy,How do Patients Nurses and Physicians Perceive Negative Postoperative Events?, The purpose of this study is to assess how patients nurses and physicians perceive negative events following surgical procedures.    ,NCT00785096
Healthy,Drug-Drug Interaction Study Between Quinine Sulfate and Rosiglitazone, Rosiglitazone is predominantly metabolized by cytochrome P450 (CYP) 2C8. Quinine sulfate is an inhibitor of CYP 2C8. This study will evaluate the effect of multiple doses of quinine sulfate at steady-state on the pharmacokinetics of single-dose rosiglitazone in healthy adult subjects.    ,NCT00785213
Healthy,Drug-Drug Interaction Study of Qualaquin and Midazolam, This is an open label non-randomized single sequence single group two way drug interaction study in healthy adult volunteers to determine the extent to which quinine an inducer of cytochrome p450 CYP 3A4 affects the pharmacokinetics of midazolam an accepted probe drug for CYP 3A4. The study will also determine the extent to which midazolam affects the pharmacokinetics of quinine.    ,NCT00785486
Healthy,Filgrastim-Mobilized Stem Cells for Transplantation Using Unrelated Donors, The purpose of the study is to:   -  Establish and evaluate a system for collection of filgrastim-mobilized peripheral blood stem cells from National Marrow Donor Program donors (NMDP) donors   -  Assess the safety among NMDP donors of filgrastim administration and PBSC leukapheresis   -  Assess the safety and efficacy of filgrastim-mobilized PBSC in unrelated donor hematopoietic stem cell transplant recipients   -  Determine the acceptability of stem cell donation by filgrastim stimulated apheresis in normal donors    ,NCT00785525
Healthy,Comparative Study of Quinine Sulfate in Healthy Patients and in Patients With Renal Impairment, The effects of mild or moderate renal impairment (creatinine clearance 30 to 50 ml/min or >50 to 80 ml/min respectively) on the pharmacokinetic profile of quinine and its active metabolite 3'-hydroxyquinine will be investigated. Safety and tolerability in healthy subjects versus those with mild to moderate renal impairment will be compared as well.    ,NCT00785551
Healthy,AZD6765 Single and Multiple Ascending Dose Study in Healthy Male and Female Japanese and Caucasian Subjects, This is a Phase I randomized double-blind placebo-controlled single and multiple ascending dose study to assess the safety tolerability and pharmacokinetics of AZD6765 in healthy male and female Japanese and Caucasian subjects    ,NCT00785915
Healthy,Drug - Drug Interaction Study of Quinine Sulfate and Ciprofloxacin, Ciprofloxacin is moderate inhibitor of cytochrome P450 1A2 (CYP1A2) one of the enzymes responsible for the metabolism of quinine. This study will evaluate the effect of ciprofloxacin-related inhibition of CYP1A2 on the pharmacokinetics of quinine sulfate.    ,NCT00785980
Healthy,Phase1 Single Dose Crossover Study to Determine Bioequivalence, The objective of this study is to demonstrate bioequivalence of 4 mg tablet of formulation D and formulation E(1).    ,NCT00786240
Healthy,Evaluation of Skeletal Muscle Lipid Content by Magnetic Resonance Spectroscopy," Type 2 diabetes is a growing public health issue and one component of Type 2 diabetes is 'insulin resistance"" - the ability of insulin to work less well. The skeletal muscle is one of the largest users of sugar in the body when the skeletal muscle is ""insulin resistant"" this contributes to diabetes. There is some evidence that the amount of fat in the skeletal muscle is related to the amount of insulin resistance. We are asking people to participate in a study to look at the amount of fat in muscle and how this fat amount changes with exercise. We hypothesize that heavier people will have higher amounts of fat and deplete this fat more slowly than lean subjects.    ",NCT00786578
Healthy,Safety and Pharmacokinetic Study of S-Equol in Healthy Volunteers, The purpose of this study is 1) to test the safety of S-equol in healthy volunteers and 2) to see how quickly S-equol enters the bloodstream is distributed in the body and broken down and removed when taken with food or without food.    ,NCT00787007
Healthy,Single and Multiple Dose Escalation Study of VX-509 in Healthy Subjects, Study to evaluate the safety and tolerability of single ascending doses and multiple ascending doses of VX-509 administered to healthy male and female subjects    ,NCT00789126
Healthy,Staccato Loxapine Pulmonary Safety in Healthy Volunteers, The objective of this trial is to assess the pulmonary safety of 2 inhaled doses of Staccato Loxapine within a day.    ,NCT00789360
Healthy,Improving Laboratory Monitoring in Community Practices: A Randomized Trial, The investigators propose a cluster-randomized controlled trial (RCT) of computerized point-of-care alerts in the EHR to prevent errors related to laboratory monitoring at the initiation and continuation of drug therapy and a results management system to prevent errors related to the delay in follow-up of abnormal laboratory testing.    ,NCT00789594
Healthy,A Safety Study of ARRY-371797 in Healthy Subjects, This is a Phase 1 study involving both 1-day and 8-day dosing periods designed to test the safety of investigational study drug ARRY-371797 in healthy subjects. Approximately 48 healthy subjects from the US will be enrolled in this study.    ,NCT00790049
Healthy,Multiple Rising Oral Dose Study of PG 760564 Administered Twice Daily to Healthy Male/Female Volunteers for 14 Days, This study is a multiple ascending dose study to Assess the Safety Tolerability and Pharmacokinetics of orally dosed PG 760564 Administered Twice Daily to Healthy Male and Female Volunteers for 14 Days (27 Doses).    ,NCT00791388
Healthy,Study to Investigate Safety and Tolerability Single Ascending Doses of AZD4017, The primary aim of this study is to investigate the safety and tolerabilty of AZD4017 when given as single oral ascending doses to healthy volunters. This will be done by comparing the effect of AZD4017 to placebo. The study will aslo investigate the absorption distrubution and disappearance of AZD4017 in the body. Information about plasma concentrations of AZD4017 vs time after dose intake will also be collected. The future indication for AZD4017 is planned to be Type 2 Diabetes Mellitus.    ,NCT00791752
Healthy,Study to Evaluate Potential Food Effects, Half the group will be given a high fat diet and the other half will fast. They will then be crossed over.    ,NCT00791817
Healthy,Bioequivalence of Testosterone Reduced-size Patch Relative to the Testosterone Reference Patch, This is an open-label multiple-dose randomized two-period crossover bioequivalence study in approximately 110 surgically or naturally postmenopausal women on stable hormone therapy (i.e. estrogen for surgically postmenopausal women or a continuous regimen of estrogen plus progestin for naturally postmenopausal women) restricted to approved oral or transdermal regimens only or not on concomitant hormone therapy.    ,NCT00791856
Healthy,Safety and Tolerability Study With Multiple Ascending Doses of ORM-12741, The purpose of this study is to evaluate the safety and tolerability of escalating multiple doses of ORM-12741 in healthy volunteers    ,NCT00792493
Healthy,Safety Study of Prucalopride in Healthy Volunteers, In this study healthy volunteers received increasing doses of prucalopride to study the tolerability and cardiac safety of prucalopride. The study hypothesis was that prucalopride at doses up to 10 mg has no clinically relevant effect on the cardiovascular safety in healthy volunteers.    ,NCT00793429
Healthy,Omega-3 Fatty Acids and Muscle Protein Synthesis, The purpose of this study is to determine whether omega-3 fatty acid supplementation influences muscle protein synthesis rates in young and older adults.    ,NCT00794079
Healthy,Study Evaluating Inhaled AeroLEF Delivered in 4 Aerosol Delivery Devices in Healthy Volunteers, This was an open-label two-phase crossover safety pharmacokinetic (PK) and pharmacodynamic (PD) study in normal healthy non-smoking fasting male and female subjects. The first phase (A. Device Qualification Phase) of the study compared three aerosol devices to a reference device to identify a nebulizer that produced a favourable clinically relevant PK and PD profile of AeroLEF. The PK and PD of the test and reference devices were compared to 200 mcg of intravenous fentanyl administered over 1 minute. The second phase (B. Device Characterization Phase) of the study was planned to characterize and compare the safety PK and PD of the selected aerosol device (identified in the Device Qualification Phase) to 300mcg of intravenous fentanyl administered over 15 minutes if a device was chosen during the Device Qualification Phase. The data from the selected aerosol device would be pooled from subjects in both the Device Qualification and Device Characterization Phases of the study.    ,NCT00794209
Healthy,Effects of Multiple Doses of CS-8080 in Healthy Volunteers, The main purposes of this study are to assess the safety and measure the pharmacokinetics and pharmacodynamics of CS-8080 in healthy volunteers.    ,NCT00796575
Healthy,Exploratory Study to Assess the Pharmacokinetics of AZD5985, The aim of this exploratory study is to assess the pharmacokinetics of increasing oral doses of AZD5985 in healthy male volunteers    ,NCT00799331
Healthy,Study to Investigate Safety and Tolerability Single Ascending Doses of AZD4017., The primary aim of this study is to investigate the safety and tolerabilty of AZD4017 when given as single oral ascending doses to Japanese healthy male volunters. This will be done by comparing the effect of AZD4017 to placebo. The study will aslo investigate the absorption distrubution and disappearance of AZD4017 in the body. Information about plasma concentrations of AZD4017 vs time after dose intake will also be collected. The future indication for AZD4017 is planned to be Type 2 Diabetes Mellitus.    ,NCT00799747
Healthy,Randomized Study to Compare the Bioavailability of Two Augmented Betamethasone Dipropionate 0.05% Topical Creams, The purpose of this study was to compare the relative vasoconstrictive effects of test and reference topical augmented betamethasone dipropionate augmented 0.05% cream in healthy female subjects.    ,NCT00800293
Healthy,Phase I Study to Determine the Absorption Distribution Metabolism and Excretion of Esreboxetine, The purpose of the study is to learn more about how esreboxetine is handled by the body i.e. the absorption metabolism and excretion of esreboxetine.    ,NCT00800956
Healthy,An Interaction Study to Assess Drug Levels in Fasting Healthy Adult Subjects, To date no study has investigated whether there is a drug interaction between the protease inhibitor fosamprenavir and the integrase inhibitor raltegravir. COL112775 is a randomized open-label 6-arm 3-period drug interaction study to assess steady-state plasma amprenavir (APV) and raltegravir (RTG) pharmacokinetics in 48 healthy fasting HIV-negative adults after administration of a 7-day regimen of RTG 400mg BID alone and after 14-day regimens of unboosted fosamprenavir (FPV) 1400mg twice daily (BID) FPV 700mg/RTV 100mg BID or FPV 1400mg/ritonavir (RTV) 100mg once daily (QD) with and without concurrent RTG 400mg BID. Blood samples for drug concentration measurement will be collected over 12 hours at the end of each dosing period. Subjects will undergo a physical examination complete blood count (CBC) with differential HIV test hepatitis B/C test liver function test renal function analysis and lipid panel at screening and all of these tests except those for HIV and hepatitis B/C will be repeated at follow-up post-study. Adverse events and adherence (by pill count and medication diary) will be assessed by the investigator/study personnel at the end of each dosing period    ,NCT00802074
Healthy,Oral Civamide Safety Tolerability First in Human Study, Safety and pharmacokinetic first-time-in-human study of orally administered civamide in healthy subjects.    ,NCT00802217
Healthy,Psilocybin and Spiritual Practice, This study will investigate the effects of psilocybin dose and the frequency and intensity of support activities for spiritual practice (e.g. meditation) on a battery of attitudinal and behavioral outcome measures in 75 healthy volunteers who are interested in pursuing a program of spiritual practices with the intention applying spiritual insights and knowledge to everyday life. After screening and study enrollment each volunteer will be assigned to one of five groups that vary in dose frequency and intensity of support for spiritual practice and number of psilocybin sessions (either 2 or 3 sessions). The psilocybin dose manipulation will be double-blind. Volunteers will be told that in each of sessions 1 2 and 3 he/she could receive a very low low moderate moderately high or high dose of psilocybin. They will be told that each participant will receive 2 or more dose levels of psilocybin over the 2 or 3 sessions and all participants will have one or more sessions in which he or she receives a moderately high or high dose of psilocybin. The duration of each volunteer's participation will be approximately 6 to 8 months. Each volunteer will receive several hours of preparation with the study guides in the month prior to the first psilocybin session; the first two sessions will be separated by one month. Various measures will be assessed before during and immediately after sessions. A battery of longitudinal measures will be evaluated immediately after study enrollment 3 weeks after the second psilocybin session and 4 months after the second psilocybin session (6 months after study enrollment). For purposes of controlling expectancies through the 6 month follow-up evaluation volunteers and guides will not know which volunteers or how many volunteers will be scheduled for a third session.    ,NCT00802282
Healthy,Bioavailability Study of Two Mesalamine 4 gm/60 ml Rectal Enema Formulations, The purpose of this study is to evaluate the relative bioavailability of the test formulation of mesalamine suspension rectal enema with the reference formulation in healthy adult subjects.    ,NCT00802451
Healthy,Randomized Study to Compare the Bioavailability of Two Halobetasol Propionate 0.05% Topical Ointments, The purpose of this study was to compare the relative vasoconstrictive effects of test and reference Halobetasol Propionate 0.05% Ointment in healthy female subjects.    ,NCT00802958
Healthy,Randomized Study to Compare the Bioavailability of Three Halobetasol Propionate 0.05% Topical Creams, The purpose of this study was to compare the relative vasoconstrictive effects of two test and one reference Halobetasol Propionate 0.05% Cream in healthy female subjects.    ,NCT00803166
Healthy,Randomized Study to Compare the Bioavailability of Two Fluticasone Propionate 0.005% Topical Ointments, The purpose of this study was to compare the relative vasoconstrictive effects of test and reference topical Fluticasone Propionate 0.005% Ointments in healthy female subjects.    ,NCT00803218
Healthy,Randomized Study to Compare the Bioavailability of Two Clobetasol Propionate 0.05% Topical Foams, The purpose of this study was to compare the relative vasoconstrictive effects of test and reference Clobetasol Propionate 0.05% Topical Foam in healthy female subjects.    ,NCT00803439
Healthy,Randomized Study to Compare the Bioequivalence of Two Fluticasone Propionate 0.05% Topical Creams, The purpose of this study was to compare the relative vasoconstrictive effects of test and reference topical Fluticasone Propionate 0.05% Cream in healthy female subjects.    ,NCT00803465
Healthy,Study to Assess Safety Tolerability and Pharmacokinetics After Single Doses of AZD1446 to Healthy Volunteers, The primary purpose of this study is to assess the safety and tolerability of AZD1446 following single dose administration.    ,NCT00803855
Healthy,A Clinical Study to Determine Biomarkers of Response to a Gamma Secretase Inhibitor, The purpose of this study is to determine the transcriptional signature of Notch Inhibition by testing hair and blood samples on healthy male volunteers who have received MK0752 vs placebo for possible future biomarkers in the treatment of cancer or Alzheimers Disease    ,NCT00803894
Healthy,Randomized Study to Compare the Bioavailability of Three Mometasone Furoate 0.1% Topical Lotions, The purpose of this study was to compare the relative vasoconstrictive effects of two test and one reference Mometasone Furoate 0.1% Topical Lotions in healthy female subjects.    ,NCT00805155
Healthy,Study the Effects of CYP2C Polymorphisms on the Pharmacokinetics and Pharmacodynamics of Glipizide, The aims of this study were to investigate the effects of CYP2C9 and CYP2C19 polymorphisms on the pharmacokinetics and pharmacodynamics of glipizide in healthy Chinese subjects.    ,NCT00806013
Healthy,Comparison Bioavailability Study of Quinine Sulfate in Chocolate Pudding, This is an open label randomized single dose two-way crossover study to compare the bioavailability of a single oral dose of quinine sulfate 648 mg(2 x 324 mg) when mixed with 120 ml of chocolate pudding relative to the same dose given as two intact capsules.    ,NCT00806078
Healthy,Role of Nitric Oxide in Optic Nerve Head Blood Flow Regulation During Isometric Exercise in Healthy Humans, Autoregulation is defined as the ability of a vascular bed to adapt its vascular resistance to changes in perfusion pressure. In the eye several studies have reported that retinal blood flow is autoregulated over a wide range of ocular perfusion pressures. The investigators recently showed that nitric oxide (NO) is a key metabolite in the regulation of vascular tone in the eye and plays an important role in the blood flow autoregulation of the choroidal circulation. However no data is yet available for the optic nerve head. Thus the present study is designed to test the hypothesis that NO plays also a role in optic nerve head blood flow autoregulation. Therefore subjects will perform squatting to increase systemic perfusion pressure during administration of either a nitric oxide synthase inhibitor (L-NMMA) an α-receptor agonist (phenylephrine) or placebo. Optic nerve head blood flow will be continuously measured during the procedure to investigate optic nerve head autoregulation.    ,NCT00806741
Healthy,Comparison of the Bioavailability of Fenofibric Acid and Rosuvastatin From ABT-143 Relative to That From the Coadministration of ABT-335 (Fenofibric Acid) and Rosuvastatin Calcium, The purpose of this study is to evaluate the safety and compare the pharmacokinetic parameters from the fixed dose combination ABT-143 relative to that from the co-administration of the two monotherapies.    ,NCT00808678
Healthy,Assessing Choice in the Employer Setting (ACES) Study, The purpose of this study is to determine among adults and in the total population the effects of offering a choice of FluMist or trivalent inactivated vaccine (TIV) in the employer setting when compared to a control group.    ,NCT00808808
Healthy,Homeopathic Drug Provings," In a homeopathic drug proving a homeopathically prepared substance is administered to healthy volunteers in order to produce the symptoms specific to that substance and thereby reveal its inherent curative powers. During a homeopathic drug proving the goal is to provoke temporary symptoms (or ""artificial illness"") associated with the homeopathic medication. These symptoms are then arranged to form a symptom pattern or 'remedy picture' which is specific to that particular homeopathic substance and provides the basis for a better understanding of the possible effects of that homeopathic remedy in patients.    ",NCT00809263
Healthy,The Effect of Rifapentine on Raltegravir, The aim of this study is to study the effect of rifapentine on plasma concentrations of raltegravir.    ,NCT00809718
Healthy,Influence of Vitamin-B-complex on Cognitive Ability of Kindergarten Kids, Vitamin-B and Folic intake of Kindergarten kids in Germany is only 50-70% of the official recommendations. In studies with adults it has been found that for example providing people suffering from Alzheimer´s disease improved their mental and cognitive abilities when provided with a high intake of these vitamins.The hypothesis is that kindergarten kids 4-6 years of age could also improve mentally from a recommended intake of B-vitamins and Folic Acid.   1. screening study: The urine of 1200 kindergarten kids will be analyzed for metabolites of these vitamins and the 250 kids with the lowest results will be invited for a randomized double blind intervention study.   2. intervention study: Participating kids will get an one hour mental and cognitive testing before and after the intervention. The intervention will be one portion of the recommended dosage of a vitamin B complex and folic acid  given in a drink (milk tea etc). The assumption is that the treatment group will perform better than the placebo group in the second test phase.    ,NCT00811291
Healthy,Phase 1B Study of RiVax a Vaccine to Prevent the Toxic Effects of Ricin," Dose escalation study: 3 dose groups. 5 patients in each dose group then 15 more patients in ""best"" group. 3 vaccinations in volunteers at 0 6 and 16 weeks.    ",NCT00812071
Healthy,Effect of Ketoconazole on Biliary Excretion of AZD0837, This is an explorative study and the scientific question to be investigated is if the biliary excretion of AZD0837 and its metabolites AR-H069927XX and AR-H067637XX are affected by co-administration with ketoconazole    ,NCT00812344
Healthy,Effects of Mineral Water Consumption on Serum Lipid Parameters, The purpose of the study is to determine the effect of a specific mineral water on serum lipid concentrations in healthy subjects.    ,NCT00812617
Healthy,Excretion of Radiolabelled AZD0837, This is an explorative study and the scientific question to be investigated in this study is if AZD0837 and/or its metabolites AR-H069927XX and AR-H067637XX and other unknown metabolites are excreted into the bile.    ,NCT00812643
Healthy,Effect of β-alanine Supplementation on Muscle Carnosine, Carnosine is a natural acid buffering substance of muscle. The primary objective of this study is to test whether a nutritional supplement of beta-alanine enhances carnosine content in muscle.    ,NCT00813553
Healthy,Validation of Brain Oxygenation Monitor, A cerebral oximeter is a device that uses light to measure the amount of oxygen within the brain. It is similar to the device that measures the level of oxygen in the tip of the finger known as a pulse oximeter. The cerebral oximeter consists of a sensor placed on the forehead that both emits and detects the amount of light absorbed. This study will determine how accurate the device is by comparing the displayed value on the monitor with blood samples taken simultaneously from the arterial blood in the wrist and venous blood in the neck. In order to test the device over a suitable range the level of oxygen within the blood will be reduced in a controlled manner by reduction of the inspired oxygen concentration. This is the equivalent of ascending to an altitude of 16000 feet. The study will be conducted in healthy volunteers.    ,NCT00815490
Healthy,Methylphenidate in Healthy Young Adults," Background: There is a paucity of data as to the effect of methylphenidate (MPH) on young adults who do not have attention deficit hyperactivity disorder (ADHD). The existing data is equivocal and focuses on neuropsychological functions that are not always relevant to the clinical aspects of attention. Objective: To determine the effect of MPH on a diagnostic continuous performance task that assesses attention per se (TOVA) and on a decision making test (Modified Gamble Decision Test) in young healthy adults. Methods: Fifty young adults men and women ages 20-30 without ADHD learning disabilities history of past or present use of MPH or other psychotropic drugs will be eligible to participate. Design: The experiment will be conducted in 2 sessions the first lasting 3.5 hours and the second 2.5 hours in a randomized double-blind prospective design. In the first session the subjects will be screened for ADHD past and present major psychiatric diagnosis (depression anxiety etc) use of MPH in the past psychotropic medications or recreational drugs and any other chronic illness; urine will be tested for beta-hCG to rule out pregnancy. Blood pressure and heart rate will be measured. The participants will then be given either placebo or MPH (15-20 mg) and after 90 minutes will proceed to complete the TOVA (that lasts 22 minutes) and Modified Gamble-Decision Test (15 minutes). Before taking the pill and prior to the testing the subjects will complete the Visual Analogue Scale (VAS) which quantifies their subjective feelings regarding present mental and emotional state. In the second session 2 weeks later blood pressure and heart will be measured and the VAS completed prior to and 90 minutes after taking the tablet. The subjects then undergo the TOVA and Modified Gamble-Decision Test. Data Analysis: will be performed using the paired t-tests for parametric variables and one way ANOVA with repeated measurements. Significance: Results of this study are important since MPH is used and abused by healthy students as a ""study aid"" although its objective effects in normal young adults are not well delineated    ",NCT00815841
Healthy,Effects of Fasting and Exercise on Insulin and GH Signaltransduction in Muscle and Fat, Hypothesis: under fasting there will primarily be an activation of growth hormone(GH) signalpathways and a inhibition of insulin signalpathways and the opposite will happen under physical activity. Primarily we will investigate markers for GH and insulin signaltransduction in muscle- and fat-biopsies after fasting for 72 hours and after 1 hour of ergometer-cycling at 65% Vo2max. In addition to this we will investigate the effect of fasting and exercise on the velocity of carbamide synthesis aminoacid rate of turnover and glucose rate of turnover.    ,NCT00817440
Healthy,The Impact of Grapefruit Juice on the Response to Clopidogrel, This study will measure the percentage of platelet aggregation inhibition with a loading dose of clopidogrel (300 mg) using the VerifyNow Assay System in healthy volunteers who have drank 11 oz of grapefruit juice. It will also measure the percentage of platelet aggregation inhibition with a maintenance dose of clopidogrel (75 mg/day) using the VerifyNow Assay System in healthy volunteers who have drank 11 oz grapefruit juice daily.    ,NCT00817999
Healthy,Study Evaluating the Safety Tolerability and Pharmacokinetics of Desvenlafaxine Succinate SR in Healthy Chinese Male and Females, The main purpose of this study is to evaluate the safety and tolerability of desvenlafaxine succinate SR in healthy male and female Chinese subjects. The amount of drug in the body and the effects of the drug will also be evaluated.    ,NCT00818155
Healthy,Comparison of Extended Release Tacrolimus (Advagraf) and Cyclosporine A Microemulsion on Renal Function in Healthy Volunteers, The purpose of this study is to compare the effects of steady state tacrolimus vs. cyclosporine on renal pharmacodynamics in healthy volunteers.    ,NCT00818194
Healthy,Ziprasidone Pharmacokinetics Using a Reduced Food Effect Formulation Compared to Pharmacokinetics From Commercial Capsules, Commercial ziprasidone capsules show a large increase in bioavailability with food. The formulation tested in this study aims to reduce or eliminate that increase.    ,NCT00821444
Healthy,Evaluate the Effect of VI-0521 on the Pharmacokinetics of Oral Contraceptive in Healthy Female Subjects, This study is desgigned to look at the effect of multiple dosing administration of VI-0521 on Oral Contraceptive medication.    ,NCT00821496
Healthy,Evaluating the Safety Tolerability Pharmacokinetics and Efficacy of TG-0054 With Single IV Doses Escalation in Healthy Volunteers, TG-0054 is a CXCR4 antagonist with stem cell mobilization effect as proven in animal model this is the fist in human study to investigator the safety tolerability and PK/PD in healthy subjects.    ,NCT00822341
Healthy,Safety and Immunogenicity Study of V710 Lyophilized Formulation (V710-004), This study is being performed to evaluate a single 60 Mcg dose of lyophilized formulation of Merck Staphylococcus aureus vaccine (V710) in healthy subjects. This study is intended to provide necessary safety and immunogenicity data for the lyophilized formulation of V710 prior to its subsequent evaluation in patients at risk for developing serious S. aureus infections.    ,NCT00822757
Healthy,Phase 1 Study for Safety of ACHN-490, This is a first-in-human phase 1 study to assess if ACHN-490 Injection is safe in people. Groups of people will receive either the study medication (ACHN-490) or a placebo (normal saline) as a single infusion. If the single dose is well tolerated then this group will receive 1 dose per day for up to 10 consecutive days. A new group of people will receive the study medication at a higher dose than the previous dose level as long as the previous dose was safe.    ,NCT00822978
Healthy,Clinical Pharmacology of MDA [34-methylenedioxyamphetamine], The purpose of this study is to investigate the pharmacological and cognitive effects of MDA in healthy humans.    ,NCT00823407
Healthy,Effect of Multiple Doses of AZD6280 on the Pharmacokinetics of Midazolam (CYP3A4) and Caffeine (CYP1A2), The aim of this study is to investigate the effects of taking repeated doses of AZD6280 on the blood levels of midazolam and caffeine in healthy volunteers    ,NCT00824057
Healthy,Home Safety Intervention Using a Safe Home Model," This project seeks to determine the efficacy of safety education using a safe home model. The 4 X 8 ft. model is designed to look like a house; each of 4 ""rooms"" has a focused safety message. Families will be enrolled in the clinic and randomized to one of two groups the safe home model group and the printed safety education materials (TIPP materials) group. The investigators will compare the retention of safety information among caregivers instructed using these two methods. The hypothesis is that families in the safe home model group will have improved retention of safety information.    ",NCT00824486
Healthy,Cardioprotective Effects of Increased Endogenous Erythropoietin After Normobaric Oxygen Breathing, Tissue hypoxia is the only accepted trigger for erythropoietin (EPO) production. However in healthy subjects EPO concentrations have also increased after oxygen breathing. The aim of our study is to confirm these observations. Besides its main function in erythropoiesis EPO has also shown tissue protective effects. The second goal of our study is to observe the cardioprotective effects of increased endogenous EPO induced after normobaric oxygen breathing.    ,NCT00824759
Healthy,Comparison of the Bioavailability of Fenofibric Acid and Rosuvastatin From 5/45 mg Strength of ABT-143 Relative to That From the Coadministration of ABT-335 (Fenofibric Acid) 45 mg and Rosuvastatin Calcium 5 mg, The purpose of this study is to evaluate the safety and compare the pharmacokinetic parameters from the fixed dose combination ABT-143 relative to that from the co-administration of the two monotherapies.    ,NCT00826358
Healthy,A Safety Study of ARRY-300 in Healthy Subjects, This is a Phase 1 study involving a 1-day dosing period (up to 3 dosing periods per subject) designed to test the safety of investigational study drug ARRY-300 in healthy subjects. Approximately 12 healthy subjects from the US will be enrolled in this study.    ,NCT00828165
Healthy,Ramipril 10 mg Capsule in Healthy Subjects Under Fasting Conditions, The objective of this study is to compare the rate and extent of absorption of ramipril 10 mg capsule (test) versus Altace® (reference) administered as 1 x 10 mg capsule under fasting conditions.    ,NCT00828321
Healthy,Safety Study of Multiple-dose of Gamma-secretase Inhibitor in Healthy Male Japanese and Healthy Elderly Japanese, The purpose of this study is to evaluate the safety profile tolerability pharmacokinetics and pharmacodynamics following 14-day multiple oral doses BMS-708163 in healthy young male Japanese and healthy elderly male and female Japanese subjects    ,NCT00828646
Healthy,AZD8075 Study to Assess the Safety Tolerability and Pharmacokinetics of Multiple Ascending Oral Doses of AZD8075 in Healthy Male Volunteers, The aims of the study are to evaluate the safety tolerability and pharmacokinetics of AZD8075 in healthy male subjects at increasing doses when given for 14 days    ,NCT00829127
Healthy,Pravastatin 80 mg Tablets Dosed in Healthy Subjects Under Non-Fasting Conditions, This study compared the relative bioavailability (rate and extent of absorption) of Pravastatin Sodium Tablets 80 mg by Teva Pharmaceutical Industries Ltd. with that of Pravachol® Tablets 80 mg by Bristol-Myers Squibb Company following a single oral dose (1 x 80 mg tablet)in healthy adult male subjects administered under non-fasting conditions.    ,NCT00829309
Healthy,Alprazolam Extended-Release 3mg Tablets Bioequivalence Study Under Fasting Conditions, This study will compare the relative bioavailability (rate and extent of absorption) of 3 mg Alprazolam Extended Release Tablets manufactured and distributed by TEVA Pharmaceuticals USA with that of 3 mg XANAX XR® Tablets by Pharmacia & Upjohn Company following a single oral dose (1 x 3 mg extended release tablet) in healthy adult subjects administered under fasting conditions.    ,NCT00829426
Healthy,Ramipril 10 mg Capsule in Healthy Subjects Under Fasting Conditions, The objective of this study is to compare the rate and extent of absorption of Ramipril 10 mg capsule (test) versus Altace® (reference) administered as the content of 1 x 10 mg capsule mixed with applesauce under fasting conditions.    ,NCT00829452
Healthy,Ropinirole 0.25 mg Tablets Under Fasting Conditions, The objective of this study was to compare the relative bioavailability of the test formulation of Ropinirole (TEVA Pharmaceuticals USA) with already marketed reference of Requip® (Manufactured by SmithKline Beecham Pharmaceuticals for GlaxoSmithKline) under fasting conditions in healthy non-smoking adult subjects.    ,NCT00829504
Healthy,Ramipril 10 mg Capsule in Healthy Subjects Under Fed Conditions, The objective of this study is to compare the rate and extent of absorption of Ramipril 10 mg capsule (test) versus Altace® (reference) administered as 1 x 10 mg capsule under fed conditions.    ,NCT00829530
Healthy,Dexmethylphenidate Hydrochloride Tablets Under Non-Fasting Conditions, The objective of this randomized single-dose two-way evaluation is to compare the bioequivalence of a test dexmethylphenidate hydrochloride formulation to an equivalent oral dose of the commercially available dexmethylphenidate hydrochloride (Focalin® Novartis Pharmaceuticals Corporation) in a test population of 24 adult subjects under fed conditions.    ,NCT00829673
Healthy,Dexmethylphenidate Hydrochloride Tablets Under Fasting Conditions, The objective of this randomized single-dose two-way evaluation is to compare the bioequivalence of a test dexmethylphenidate hydrochloride formulation to an equivalent oral dose of the commercially available dexmethylphenidate hydrochloride in a test population of 24 adult subjects under fasted conditions.    ,NCT00829712
Healthy,Doxycycline Monohydrate 25 mg (5mL) Oral Suspension Under Fasting Conditions, The objective of this single-dose open-label randomized two-period crossover study was to compare the rate of absorption and oral bioavailability of a test formulation of doxycycline monohydrate 1 x 25 mg (5mL) oral suspension manufactured by IVAX Pharmaceuticals Inc. and distributed by TEVA Pharmaceuticals USA to an equivalent oral dose of the commercially available reference product Vibramycin Monohydrate® manufactured by Pfizer Inc. following an overnight fast of at least 10 hours.    ,NCT00829764
