Disease,Title,Abstract,NCT_ID
Melanoma,Anesthesia and Cancer Recurrence im Malignant Melanoma, Studies in animals and retrospective studies in humans show that regional anesthesia reduces metastatic cancer dissemination. The investigators hypothesize that in patients suffering from malignant melanoma who have to undergo radical inguinal lymph node dissection immune function will be less compromised and long term survival will be superior when spinal anesthesia is compared to general anesthesia.    ,NCT01588847
Melanoma,Peptide Vaccine and Temozolomide for Metastatic Melanoma Patients, The aim of the study is to assess if treatment with IDO/Survivin peptide vaccine can enhance the efficacy of temozolomide chemotherapy in patients with metastatic malignant melanoma.    ,NCT01543464
Melanoma,Combination of Decitabine and Temozolomide in the Treatment of Patients With Metastatic Melanoma, The combination of TMZ and DAC may effect dual modulation of DNA repair genes resulting in improved clinical response.    ,NCT00715793
Melanoma,A Phase II Study to Evaluate Safety and Efficacy of Combined Treatment With Ipilimumab and Intratumoral Interleukin-2, The current clinical trial shall clarify a synergistic effect with regards to efficiency by the combination of intratumoral injection of interleukin-2 (IL-2) and the intra-venous application of ipilimumab.    ,NCT01480323
Melanoma,A National Phase IV Study With Ipilimumab for Patients With Advanced Malignant Melanoma., The goal of this study is to understand how ipilimumab is being used its safety profile and the manner in which Adverse Reactions are managed in routine clinical practice. Another goal is to identify predictive biomarkers. The study is an observational study and not intended to test any hypothesis but can be hypothesis generating.    ,NCT02068196
Melanoma,High Dose Interleukin-2 Followed by Intermittent Low Dose Temozolomide in Patients With Melanoma, The investigators have recently observed that many patients who had received high dose Interleukin-2 (IL2) and failed to respond to it but who then go immediately to temozolomide seemed to enjoy extremely good responses which seem better quality and longer duration than typically observed for temozolomide alone. To date the investigators have observed 5 sequentially treated patients with metastatic melanoma who had failed high dose IL-2 but who then went on to receive immediate temozolomide. Two of these patients had complete responses and 3 had very strong partial response. In a recent phase II study of extended low dose temozolomide alone given in the same manner as the post IL-2 patients noted above the response rate was 12.5% and all of these were partial responses only. The responses that the investigators observed were at a much higher rate of response as well as much better quality than expected for temozolomide. The responses were also better than those observed when temozolomide was given first and then followed by high dose IL-2. The investigators concluded that perhaps the major benefit the investigators observed was a result of the prior high dose IL-2 therapy modulated by the temozolomide and that the sequence of treatment was clearly crucial for this response.    ,NCT01124734
Melanoma,Phase II Study Incorporating Pegylated Interferon In the Treatment For Children With High-Risk Melanoma, The main goal of this study is to estimate the tumor response rate of temozolomide administered in combination with peginterferon alfa-2b to pediatric patients with unresectable Stage III metastatic or recurrent cutaneous melanoma.    ,NCT00539591
Melanoma,A Trial of ABI-007 Versus Dacarbazine in Previously Untreated Patients With Metastatic Malignant Melanoma, The main purpose of this research study is to compare the safety tolerability and anti tumor activity of an investigational drug ABI-007 versus Dacarbazine in patients with metastatic melanoma who have not previously received chemotherapy. ABI-007 is a new preparation of the active drug paclitaxel. It contains the same medication as the prescription chemotherapy drug Abraxane®. Abraxane® is approved by the FDA for the treatment of metastatic breast cancer after failure of combination chemotherapy for metastatic disease or relapse within 6 months of adjuvant chemotherapy. Dacarbazine is approved by the FDA for the treatment of melanoma. In this study ABI-007 and Dacarbazine will be tested as therapy for people who have not yet had any cancer treatment for the diagnosis of metastatic melanoma.    ,NCT00864253
Melanoma,Tissue and Hematopoietic Stem Cell for Humanized Xenograft Studies in Melanoma and Squamous Head and Neck Cancer, The overall goal of this study is to develop a pre-clinical platform of melanoma and head and neck squamous cell cancer that will allow the investigators to learn more about these diseases and discover better and more individualized treatments.    ,NCT02331134
Melanoma,Study of Heat Shock Protein-Peptide Complex (HSPPC-96) Versus IL-2/DTIC for Stage IV Melanoma, The primary goal of this study is to determine if people with metastatic melanoma who receive Heat Shock Protein-Peptide Complex - 96 (HSPPC-96 or Oncophage) after surgery live longer than people who may or may not have surgery but who receive conventional chemotherapy including IL-2/DTIC. A second goal is to determine the safety and frequency of side effects in subjects who receive therapy with HSPPC-96.    ,NCT00039000
Melanoma,Safety Study of PLX4032 in Patients With Solid Tumors, The primary objective of this FIH study is to assess the safety and pharmacokinetics of PLX4032 in patients with solid tumors. The secondary objective is to assess the pharmacodynamic activity in paired biopsy specimens obtained from patients with malignant melanoma who have the V600E BRAF oncogenic mutation.    ,NCT00405587
Melanoma,Study of Taxoprexin Injection vs. Dacarbazine in Patients With Metastatic Malignant Melanoma, The primary objective of this trial is to compare the survival of patients with metastatic malignant melanoma treated with Taxoprexin Injection to those treated with Dacarbazine. In addition the response rate to each drug response duration time to progression and time to treatment failure will be measured. Toxicity will be evaluated and compared between the two groups.    ,NCT00087776
Melanoma,Study of Two Dose Levels of RTA 402 in Patients With Advanced Malignant Melanoma, The primary purpose of the study is to determine the proportion of patients without progression at 6-months in patients with unresectable Stage III or Stage IV melanoma who are taking RTA 402.    ,NCT00535314
Melanoma,Sentinel Node With Ultrasound Contrast in Melanoma, The purpose is to evaluatein 20 patients if the sentinel node(s) in melanoma can be detected by lymph contrast ultrasound. In comparing the patients will also get lymph-scintigraphy and sentinel node detection wiht blue dye. The goal is to improve the method for detecting sentinel node(s) in melanoma.    ,NCT00370136
Melanoma,Phase 2 Study of Ipilimumab in Children and Adolescents (12 to < 18 Years) With Previously Treated or Untreated Unresectable Stage III or Stage lV Malignant Melanoma, The purpose of the study is to comply with the Pediatric Investigation Plan requirements of Ipilimumab    ,NCT01696045
Melanoma,A Study of MDX-010 (BMS-734016) Administered With or Without Prophylactic Oral Budesonide, The purpose of the study is to determine Efficacy Safety and Tolerability of MDX-010 (BMS-734016) administered with or without Prophylactic Oral Budesonide.    ,NCT00135408
Melanoma,Thymosin Alpha 1 Interferon Alpha or Both in Combination With Dacarbazine in Patients With Malignant Melanoma, The purpose of the study is to test safety and efficacy of different doses of thymosin alpha 1 (1.6 mg 3.2 mg and 6.4 mg) in combination with dacarbazine and with or without Interferon alpha in treating patients affected by stage IV melanoma. Primary end-point is Tumor Response evaluated according to Response Evaluation Criteria In Solid Tumors (RECIST). Secondary end-points are Overall Survival and Progression Free Survival. Ninety-five patients are allocated to each arm to test the hypothesis that P0 <= 0.05 vs the alternative hypothesis that P1 >= 0.15 (alpha = 5% within-group statistical analysis beta = 95%).    ,NCT00911443
Melanoma,Vaccination With Tumor mRNA in Metastatic Melanoma - Fixed Combination Versus Individual Selection of Targeted Antigens, The purpose of the vaccination protocol is to induce specific immune responses against melanoma associated antigens by intradermal injections of mRNA coding for the corresponding antigen.    ,NCT00204516
Melanoma,SciBase International Melanoma Pivotal Study, The purpose of this clinical investigation was to determine the safety and effectiveness of the SciBase III device (Test) designed to help distinguish between malignant melanoma and benign lesions using electrical impedance spectroscopy (EIS) relative to the histological gold standard (Reference). The purpose of the study is to collect data to support a Pre-market Application(PMA) to obtain Food and Drug Administration(FDA) approval to market the SciBase III Electrical Impedance Spectrometer.    ,NCT01077050
Melanoma,The Identification of Novel Prognostic Markers in Melanoma, The purpose of this project is to analyze tumour tissue from a group of subjects with malignant melanoma who have been treated at the Royal Marsden Hospital.    ,NCT01002560
Melanoma,In Vitro Expanded Autologous Invariant Natural Killer Cells in Cancer, The purpose of this research study is to determine whether we can purify and grow a population of cells from the participants blood (iNKT cells) and then safely give them back to the participant in increased numbers and whether these cells will then stimulate the bodies own immune response against the cancer. These iNKT cells have been used in laboratory studies and information from these and other research studies suggest that increasing the number of these cells in the blood can stimulate the immune response against tumors.    ,NCT00631072
Melanoma,Phase I Trial of Intratumoral pIL-12 Electroporation in Malignant Melanoma, The purpose of this research study is to study a type of gene therapy treatment called plasmid electroporation. This type of treatment involves the injection of a gene into some melanoma tumors located near the surface of the skin followed by a burst of electricity into the tumor to cause the tumor to take up the gene. This study is a Phase I study to determine the side effects and the correct dose of this type of treatment and also its effectiveness in treating melanoma. While the electroporation technique has been used in people the combination of plasmid injection and electroporation is being tried in human beings for the first time.    ,NCT00323206
Melanoma,Quality of Life and Psychological Well-being in Patients With Malignant Melanoma, The purpose of this study is to analyse the physical and psychological side-effects in the course of treatment with IFN-alpha. The effectiveness of a specific intervention for the management of these side-effects is evaluated.    ,NCT00963261
Melanoma,CP-675206 In Patients With Advanced Melanoma, The purpose of this study is to assess the efficacy safety and tolerability of monoclonal antibody therapy using 2 regimens for the treatment of advanced melanoma    ,NCT00086489
Melanoma,A Phase II Trial OF Carboplatin ABI-007 (Abraxane) And Sorafenib (BAY 43-9006) in Metastatic Melanoma, The purpose of this study is to compare the effects good and/or bad of Carboplatin and ABI-007 (Abraxane) in combination with Sorafenib (BAY 43-9006) on Melanoma.    ,NCT00483301
Melanoma,A Study of Combination Treatment With HF10 and Ipilimumab in Patients With Unresectable or Metastatic Melanoma, The purpose of this study is to determine if HF10 in combination with ipilimumab is effective in patients with stages IIIB IIIC or IV unresectable or metastatic melanoma.    ,NCT02272855
Melanoma,CP-461 in the Treatment of Patients With Advanced Melanoma, The purpose of this study is to determine the efficacy of CP-461 given twice daily orally in patients with advanced or metastatic malignant melanoma and to evaluate the safety profile of CP-461 in this patient population.    ,NCT00060710
Melanoma,Dose-escalation Study of Combination BMS-936558 (MDX-1106) and Ipilimumab in Subjects With Unresectable Stage III or Stage IV Malignant Melanoma, The purpose of this study is to determine the safety and tolerability of treatment with BMS-936558 (MDX-1106) in combination with Ipilimumab (BMS-734016) when given at the same time or as a sequenced regimen in subjects with unresectable Stage III or Stage IV malignant melanoma (MEL)    ,NCT01024231
Melanoma,Intratumoural Administration of Coxsackievirus A21 for the Control of Malignant Melanoma, The purpose of this study is to determine the safety of an injection of coxsackievirus A21 into a melanoma tumour and also to see if there is a tumour response.    ,NCT00235482
Melanoma,Vemurafenib and Cobimetinib Combination in BRAF Mutated Melanoma With Brain Metastasis, The purpose of this study is to determine wether cobimetinib + vemurafenib combination treatment is effective in the treatment of BRAFV600-mutated melanoma patients with brain metastasis    ,NCT02537600
Melanoma,Phase II Trial of Ontak With Metastatic Melanoma, The purpose of this study is to determine whether ONTAK is an effective treatment in patients with Stage IV Melanoma    ,NCT00299689
Melanoma,Post-Operative Drainage Following Lymph Node Dissection, The purpose of this study is to determine whether the use of fibrin sealant reduces post-operative drainage following groin and axillary lymph node dissection.    ,NCT00324272
Melanoma,"IL-2 ""SELECT"" Tissue Collection Protocol in Patients With Advanced Melanoma", The purpose of this study is to determine which participants with melanoma have a better response to IL-2 and to identify markers that may predict response to IL-2 by collecting participant information (for example; cancer diagnosis and history prior treatments for cancer etc.) blood and tumor samples prior to treatment and tumor measurements after treatment.    ,NCT01288963
Melanoma,SentoClone® Compared to Reference Treatment in Advanced Malignant Melanoma, The purpose of this study is to elucidate whether SentoClone® gives improved treatment responses in patients with advanced malignant melanoma in comparison to established reference treatment(s).    ,NCT00991250
Melanoma,GI Complications in Cancer Immunotherapy Patients, The purpose of this study is to establish a prospective observational cohort of cancer immunotherapy patients with GI side effects in order to identify biomarkers that predict GI complications due to treatment.    ,NCT02784366
Melanoma,Safety and Immunogenicity of CYT004-MelQbG10 Vaccine With and Without Adjuvant in Advanced Stage Melanoma Patients, The purpose of this study is to evaluate a specific cellular immune response in melanoma patients that have been vaccinated with a Melan-A VLP vaccine alone or in combination with different adjuvants.    ,NCT00651703
Melanoma,Safety and Immunogenicity of a Melan-A VLP Vaccine in Advanced Stage Melanoma Patients, The purpose of this study is to evaluate a specific cellular immune response in melanoma patients that have been vaccinated with a Melan-A VLP vaccine.    ,NCT00306553
Melanoma,Safety and Immunogenicity of a Melan-A VLP Vaccine in Early Stage Melanoma Patients, The purpose of this study is to monitor a specific cellular immune response in melanoma patients at an early stage of the disease that have been vaccinated with a Melan-A VLP vaccine.    ,NCT00306566
Melanoma,Expanded Access Program With Nivolumab in Combination With Ipilimumab in Patients With Tumors Unable to be Removed by Surgery or Metastatic Melanoma, The purpose of this study is to provide treatment with nivolumab in combination with ipilimumab to subjects who are anti-(CTLA)-4 and anti-PD-1 treatment-naive and have unresectable or metastatic melanoma.    ,NCT02186249
Melanoma,Pharmacokinetic Study of Liposomal Vincristine in Patients With Malignant Melanoma & Hepatic Dysfunction, The purpose of this study is to see how vincristine when placed in an oil droplet called a liposome (VSLI) is absorbed distributed (moved around) and excreted from the the body (pharmacokinetics). This study will also assess the safety of VSLI and to see if VSLI will slow the growth or shrink tumors in patients with metastatic melanoma that has resulted in liver impairment and who have relapsed after previous therapies.    ,NCT00145041
Melanoma,Immunization With 8 Peptides Mixed With Adjuvant Montanide ISA 51 in HLA-A2 Patients With Metastatic Cutaneous Melanoma, The purposes of this study are to describe the immune response to individual peptides after immunization with a combination of 8 peptides and Montanide ISA-51; to determine the safety of this vaccine and; to document the tumor response to the vaccine.    ,NCT00145158
Melanoma,Immunization With the MAGE-3.A1 Peptide Mixed With the Adjuvant CpG 7909 in Patients With Metastatic Melanoma, The purposes of this study are to determine whether immunization with the MAGE-3.A1 peptide mixed with CpG 7909 results in a detectable immune response; to determine the safety of this vaccine and; to document the tumor response to the vaccine.    ,NCT00145145
Melanoma,Study of a DNA Immunotherapy to Treat Melanoma, The study is an investigation of a novel immunotherapy SCIB1 for the treatment of melanoma. SCIB1 is a solution of plasmid DNA molecules which will express a modified antibody in human cells. The antibody modifications are designed to stimulate the patient's immune T cells to have a strong and specific reaction against melanoma cells which should then be eliminated. SCIB1 is injected into muscle using a device which simultaneously delivers an electrical impulse to enhance the transfer of SCIB1 into muscle cells. The trial will assess the safety and tolerability of SCIB1 the safety and performance of the injection device and the immunological effects of SCIB1. This is the first study of SCIB1 in humans and the trial has two parts in the first part the dose will be escalated to determine a safe and tolerable level up to a maximum of 8 mg per dose. In the second part patients will receive the dose determined in the first part. Patients will have stage III or IV melanoma be HLA type A2 and have a life expectancy of at least three months. All patients will receive 5 injections of SCIB1 over 5.5 months. At the discretion of the investigator patients may continue to receive SCIB1 at 3-6 month intervals for 5 years. The study will be conducted at major cancer centres in the UK only and is expected to last for seven years. Patients will be followed up for five years after they have completed the trial.    ,NCT01138410
Melanoma,Buparlisib in Melanoma Patients Suffering From Brain Metastases (BUMPER), The study will enrol adult female and male patients with BRAF wild-type melanoma and brain metastases who are not eligible for surgery or radiosurgery and failed prior therapy with ipilimumab and patients with BRAF V600 mutation-positive melanoma and brain metastases who are not eligible for surgery or radiosurgery and who failed prior therapy with a BRAF inhibitor.    ,NCT02452294
Melanoma,Vaccine Treatment for Advanced Malignant Melanoma, This 2-phase study will determine the safety of treating patients with malignant melanoma with the genetically engineered HyperAcute-Melanoma vaccine. It will establish the proper vaccine dose and will examine side effects and potential benefits of the treatment. The vaccine contains killed melanoma cells containing a mouse gene that causes the production of a foreign pattern of protein-sugars on the cell surface. It is hoped that the immune response to the foreign substance will stimulate the immune system to attack the patient's own cancer cells that have similar proteins without this sugar pattern causing the tumor to remain stable or shrink. Patients 18 years of age or older with malignant melanoma may be eligible for this study. Candidates will be screened with medical history and physical examination blood tests urinalysis chest x-rays and CT scans. MRI PET and ultrasound scans may be obtained if needed. Participants will receive twelve vaccinations two weeks apart from each other. The vaccines will be injected under the skin similar to the way a tuberculosis skin test is given. Phase I of the study will treat successive groups of patients with increasing numbers of the vaccine cells to evaluate side effects of the treatment and determine the optimum dose. Phase II will look for any beneficial effects of the vaccine given at the highest dose found to be safe in Phase I. Monthly blood samples will be drawn during the 6 months of vaccine treatment. In addition patient follow-up visits will be scheduled every 3 months for the remaining first year (6 months) after vaccination and then every 6 months for the next 2 years for the following tests and procedures to evaluate treatment response and side effects: Medical history and physical examination Blood tests X-rays and various scans (nuclear medicine/CT/MRI) FACT-G Assessment questionnaire to measure the impact of treatment on the patient's general well-being. The questionnaire is administered before beginning treatment monthly during treatment and during follow-up visits after completing the treatment. It includes questions on the severity of cancer symptoms and the ability to perform normal activities of daily life.    ,NCT00300612
Melanoma,Vaccine Therapy for Patients With Stage III Melanoma, This is a Phase 3 study in patients with melanoma that has spread to the lymph nodes (stage III) and who have had all of their cancer surgically removed. The purpose of this study is to evaluate the ability of the CancerVax??vaccine to prevent or slow the recurrence of melanoma.    ,NCT00052130
Melanoma,Study of MDX-010 in Subjects With Unresectable Stage III or Stage IV Malignant Melanoma, This is a Phase I open-label multicenter pharmacokinetic study of MDX-010 in up to 90 evaluable subjects with surgically unresectable malignant melanoma.    ,NCT00729950
Melanoma,Phase I/II Trial of Valproic Acid and Karenitecin for Melanoma, This is a Phase I study looking at the combination of Valproic Acid (VPA) and Karenitecin to treat patients with metastatic malignant melanoma. We will find the dose-limiting toxicity (DLT) and the highest dose (maximum tolerated dose) of this combination treatment that has acceptable side effects and recommend a Phase II dose level. There will be seven escalating doses of Valproic acid and one dose escalation step of Karenitecin. Each patient shall receive one cycle of Karenitecin alone (cycle 1 days 1 - 5) followed by the same dose of Karenitecin given in combination with VPA (cycle 2 days 1-7). Patients will receive oral VPA in divided doses for 5 days and Karenitecin starting on the 3rd day every 3 weeks (a treatment cycle). Treatment will continue until progression of disease or an unacceptable level of toxicity. After 2 cycles of treatment there will be the first efficacy evaluation or restaging of the disease. In the absence of disease progression and if there is continued safety and tolerability treatment may continue.    ,NCT00358319
Melanoma,Vaccine Therapy for Patients With Stage IV Melanoma, This is a Phase III study in patients with melanoma that has spread to the lymph nodes and/or a distant organ and who have had all of their cancer surgically removed. The purpose of this study is to evaluate the ability of the CancerVax??vaccine to prevent or slow the recurrence of melanoma.    ,NCT00052156
Melanoma,GM-CSF as Adjuvant Therapy of Melanoma, This is a pilot study to describe the immunological responses and clinical outcome associated with administration of recombinant human Granulocyte Macrophage Colony Stimulating Factor (GM-CSF) as surgical adjuvant therapy in patients with malignant melanoma who are at high risk for recurrence (Stage II T4 III and IV).    ,NCT00350597
Melanoma,Autologous T Cells Expressing MET scFv CAR (RNA CART-cMET)," This is a pilot study to evaluate feasibility safety and preliminary evidence of efficacy for intravenously administered RNA electroporated autologous T cells expressing MET chimeric antigen receptors with tandem TCRζ and 4-1BB (TCRζ /4-1BB) co-stimulatory domains (referred to as ""RNA CART-cMET"") in patients with advanced melanoma or breast carcinoma.    ",NCT03060356
Melanoma,Immunotherapy With Nivolumab or Nivolumab Plus Ipilimumab vs. Double Placebo for Stage IV Melanoma w. NED, This is a prospective double-blind placebo-controlled multicenter randomized phase II trial testing the adjuvant immunotherapy with Nivolumab plus Ipilimumab Placebo or Nivolumab plus Ipilimumab versus Double Placebo Control as a post-surgical/post-radiation treatment for stage IV melanoma with no evidence of disease (NED).    ,NCT02523313
Melanoma,Study of 1cm Versus 2cm Margins for the Surgical Treatment of cT2N0M0 Melanoma, This is a randomized non-blinded pilot study for patients with melanoma staging cT2N0M0 who are candidates for surgical resection. The primary objective is to determine the feasibility of randomizing participants with cT2N0M0 malignant melanoma to surgical treatment with 1cm versus 2cm margins. Study will try to determine overall survival for cT2N0M0 malignant melanoma after surgical treatment with 1cm versus 2cm margins.    ,NCT03034395
Melanoma,Safety and Efficacy Study of INGN 241 Gene Therapy in Patients With In Transit Melanoma, This is a research study to look at the ways in which a treatment called INGN241 can kill melanoma cells or help the patient's immune system kill melanoma cells.    ,NCT00116363
Melanoma,A Study of Pegylated Interferon Alfa-2b (MK-4031) as an Adjuvant Treatment in Japanese Patients With Malignant Melanoma (MK-4031-370), This is a study to evaluate the safety and tolerability of peginterferon alfa-2b (PegIFN alfa-2b) as adjuvant treatment in Japanese participants with malignant melanoma after definitive surgical resection including complete lymphadenectomy. Participants on this study will initially receive PegIFN alfa-2b for 8 weeks (Induction Phase) and then may continue to receive PegIFN alfa-2b (Maintenance Phase) as long as they are experiencing clinical benefit (Up to 252 weeks). The primary hypothesis is that peginterferon alfa-2b administered on a weekly basis is safe and tolerated.    ,NCT01636960
Melanoma,International Melanoma Algorithm Training Study - IMATS, This is an international multicenter prospective non controlled non randomized clinical study to collect electrical impedance data of potentially malignant pigmented nevi and histological diagnoses (International Melanoma Algorithm Training Study [IMATS]). The study objective is to collect data for training and optimization of an algorithm that can classify skin lesions using electrical impedance i.e. to identify malignant melanomas.    ,NCT00966173
Melanoma,Biopsy- and Biology-driven Optimization of Targeted Therapy in Subjects With Advanced Melanoma, This is an open-label multi-center clinical phase II study to explore the correlation of the genetic make-up of the treated tumor before start of therapy and to correlate clinical response at 8 weeks as well as metabolic response at 2 and 8 weeks with genetic features of the tumor. It will be conducted as a rationale optimization of targeted therapy in BRAF naïve and pretreated patients. Prerequisite for all patients is the availability of tumor sample at start of treatment in order to determine the underlying driver mutation (BRAF mutational status) as well as molecular composition by next generation sequencing (NGS) and assessable lesions for biopsy at week 2. Melanoma patients in stage III (non-resectable) and stage IV are sorted into Cohort AB or C according to their previous BRAF-treatment and treated with dabrafenib and trametinib (cohort A and C) or dabrafenib (cohort B).    ,NCT02410863
Melanoma,A Phase 1b Study of Atezolizumab in Combination With Vemurafenib or Vemurafenib Plus Cobimetinib in Participants With BRAFV600-Mutation Positive Metastatic Melanoma, This is an open-label multicenter Phase Ib dose-escalation and cohort-expansion study of atezolizumab (anti-PD-L1 antibody) in combination with vemurafenib or vemurafenib plus cobimetinib in participants with BRAFV600-mutation positive metastatic melanoma. Enrolled participants may continue treatment until they are no longer experiencing clinical benefit as assessed by the investigator and in alignment with the protocol.    ,NCT01656642
Melanoma,Study Of Zelboraf (Vemurafenib) in Patients With Locally-Advanced Unresectable Stage IIIc Or Metastatic Melanoma and Activating Exon 15 BRAF Mutations Other Than V600E, This is an open-label multicenter single-agent phase II study of continuous oral Zelboraf (vemurafenib) in patients with locally-advanced unresectable stage IIIc or metastatic melanoma and activating exon 15 BRAF mutations other than V600E.    ,NCT01586195
Melanoma,A Study of RO5185426 in Patients With Metastatic Melanoma, This is an open-label non-comparative multicenter expanded access study of RO5185426 in patients who have received prior systemic therapy for metastatic melanoma and who have no other satisfactory treatment options.    ,NCT01248936
Melanoma,A Study to Evaluate the Efficacy of Docetaxel and Carboplatin in Metastatic Malignant Melanoma Failed First-Line Dacabazine or Temozolomide Contained Therapy, This is the phase II single-arm single-center study assessing the efficacy of weekly docetaxel plus carboplatin in second-line treatment of malignant melanoma (unresectable or metastatic) who has failed dacarbazine or temozolomide contained therapy. The primary end point is overall response rate according to RECIST 1.1 criteria assessed using CT or MRI and secondary end point includes disease control rate progression free survival overall survival and safety.    ,NCT02223884
Melanoma,A Study of DEDN6526A in Patients With Metastatic or Unresectable Melanoma, This multicenter open-label study will assess the safety and pharmacokinetics of DEDN6526A in patients with metastatic or unresectable melanoma. Cohorts of patients will receive escalating doses of DEDN6526A by intravenous infusion on Day 1 of each 21-day cycle. In the absence of disease progression or unacceptable toxicity patients may continue to receive DEDN6552A for up to 17 cycles (1 year).    ,NCT01522664
Melanoma,An Observational Safety Study in Zelboraf (Vemurafenib)-Treated Patients With BRAF-V600 Mutation-Positive Unresectable or Metastatic Melanoma (ZeSS), This multi-center prospective observational safety study will evaluate the safety and effectiveness of Zelboraf (vemurafenib) in a real world setting. Data from Zelboraf-treated patients with BRAF-V600 mutation-positive unresectable or metastatic melanoma will be collected for 2 years.    ,NCT01990248
Melanoma,BRIM8: A Study of Vemurafenib Adjuvant Therapy in Patients With Resected Cutaneous BRAF Mutant Melanoma, This multicenter randomized double-blind placebo-controlled study will evaluate the efficacy and safety of vemurafenib in participants with completely resected cutaneous BRAF mutation-positive melanoma at high risk for recurrence. Participants will be randomized to receive oral doses of vemurafenib 960 milligrams (mg) twice daily or matching placebo. The anticipated time on study treatment is 52 weeks.    ,NCT01667419
Melanoma,Comparison of In-House Methods and Cobas BRAF V600 Mutation Assay in Melanoma Tumor Samples, This non-interventional study will compare the Cobas BRAF V600 mutation assay with in-house methods used in molecular laboratories for the assessment of the BRAF mutation status in melanoma tumor samples. No patients will be enrolled in this study. Data will be collected for approximately 6 months.    ,NCT01744860
Melanoma,An Observational Study of BRAF Inhibitors Effectiveness in Patients With Newly Diagnosed Metastatic Melanoma, This observational study will evaluate the effectiveness of BRAF inhibitors and current therapies in patients with newly diagnosed metastatic melanoma with or without BRAF V600 mutation. Patients will be treated per the locally approved therapeutic options in clinical practice. The observation period for each patient will be up to 24 months.    ,NCT02143999
Melanoma,A Study of Vemurafenib and GDC-0973 (Cobimetinib) in Participants With BRAFV600E Mutation-Positive Metastatic Melanoma, This open-label dose-escalation study of vemurafenib in combination with cobimetinib will evaluate the safety tolerability and pharmacokinetics in participants with BRAFV600 mutation-positive metastatic melanoma. Participants with previously untreated BRAFV600E mutation-positive locally advanced/unresectable or metastatic melanoma or those who have progressed on vemurafenib monotherapy immediately prior to enrolling in this trial are eligible. Participants will be assigned to different cohorts with escalating oral doses of vemurafenib and cobimetinib. This study consists of 2 stages Stage 1 (Dose Escalation Stage [DES] and Cohort Expansion Stage [CES]) and the anticipated time on study treatment is until disease progression unacceptable toxicity or any other discontinuation criterion is met.    ,NCT01271803
Melanoma,A Study of Vemurafenib (Zelboraf) in Chinese Participants With BRAF V600 Mutation-Positive Unresectable or Metastatic Melanoma, This open-label multicenter study will evaluate the pharmacokinetics safety and efficacy of vemurafenib in Chinese participants with BRAF V600 mutation-positive unresectable or metastatic melanoma. Participants will receive vemurafenib 960 milligrams (mg) orally twice daily until disease progression or unacceptable toxicity occurs.    ,NCT01910181
Melanoma,A Study of RO5185426 in Patients With Metastatic Melanoma, This open-label multicenter study will evaluate the safety and efficacy of RO5185426 in patients with BRAF V600 mutation-positive surgically incurable and unresectable stage IIIC or IV metastatic melanoma. Eligible patients will receive RO5185426 (960 mg twice daily orally) until disease progression or unacceptable toxicity occurs with a safety follow-up of 24 months after discontinuation of the study drug.    ,NCT01307397
Melanoma,BRIM-P: A Study of Vemurafenib in Pediatric Patients With Stage IIIC or Stage IV Melanoma Harboring BRAFV600 Mutations, This open-label multicenter. single arm Phase I dose-escalation study with efficacy tail extension will evaluate the maximum tolerated dose/recommended dose the safety and efficacy of vemurafenib (RO5185426) in pediatric participants (aged 12 through 17) with newly diagnosed or recurrent surgically incurable and unresectable Stage IIIC or Stage IV melanoma harboring BRAFV600 mutations. Participants will receive vemurafenib orally twice daily until disease progression or unacceptable toxicity occurs.    ,NCT01519323
Melanoma,A Pharmacokinetic and Metabolism Study of 14C-labeled RO5185426 on Patients With Metastatic Melanoma, This open-label non-randomized study will assess the mass balance metabolism routes and rates of elimination as well as efficacy and safety of RO5185426 (RG7204; PLEXXIKON; PLX4032) in previously treated or untreated patients with metastatic melanoma. Patients will receive continuous twice daily oral treatment with RO5185426. On Day 15 a 14C-labeled dose will be administered. Anticipated time on study treatment is until disease progression occurs.    ,NCT01164891
Melanoma,A Study of Vemurafenib in Previously Treated Patients With Metastatic Melanoma, This open-label single arm study will assess the efficacy safety and tolerability of Vemurafenib in previously treated patients with metastatic melanoma. Patients will receive oral Vemurafenib [RG7204; PLEXXIKON: PLX4032] at a dose of 960 mg b.i.d. continuously until disease progression or withdrawal from study and will be assessed at regular intervals for tumour response and tolerability. Target sample size is <100 patients.    ,NCT00949702
Melanoma,An Open-Label Study of Zelboraf (Vemurafenib) in Patients With Braf V600 Mutation Positive Metastatic Melanoma, This open-label single-arm multicenter study will assess the safety and efficacy of Zelboraf (vemurafenib) in patients with Braf V600 mutation positive metastatic melanoma. Patients will receive Zelboraf 960 mg twice a day until progressive disease unacceptable toxicity consent withdrawal death reasons deemed by the treating physician or study termination.    ,NCT01898585
Melanoma,A Study of Vemurafenib in Metastatic Melanoma Participants With Brain Metastases, This open-label single-arm multicenter study will evaluate the efficacy and safety in participants with metastatic melanoma who developed brain metastases. Participants may or may not have received prior systemic treatment for metastatic melanoma [except treatment with v-raf murine sarcoma viral oncogene homolog B (BRAF) or mitogen-activated protein kinase (MEK) inhibitors]. Participants will receive oral doses of 960 mg vemurafenib twice daily until disease progression unacceptable toxicity or consent withdrawal.    ,NCT01378975
