Disease,Title,Abstract,NCT_ID
HIV,Safety and Effectiveness of 3 Doses of Crofelemer Compared to Placebo in the Treatment of HIV Associated Diarrhea, This is a randomized double-blind parallel-group placebo-controlled multi-center study. This study will compare an investigational new drug (crofelemer) to placebo for the control of HIV-associated diarrhea. The first stage of the study will determine the optimal dose of study drug based on safety and response to therapy and the second stage will evaluate further the effectiveness of the optimal dose.    ,NCT00547898
HIV,Switching From Zidovudine to an NNRTI or Lopinavir/Ritonavir in Patients Treated With Zidovudine/ Lamivudine/Abacavir., Highly active antiretroviral therapy (HAART) has improved the long time survival of HIV infected individuals. However an increasing number of HIV-patients have developed metabolic and morphological alterations including peripheral lipoatrophy. The main hypothesis of the study is that switching from thymidine-analogue based HAART will reverse lipoatrophy. We plan to perform an observational study recruiting up to 100 HIV-infected patients receiving Trizivir (zidovudine/lamivudine/abacavir). The patients will be offered an NRTI or lopinavir/ritonavir instead of zidovudine or they can choose to continue with Trizivir. The main endpoint is changes in peripheral fat mass as determined by DEXA-scanning.    ,NCT00139178
HIV,Study of Paroxetine and Fluconazole for the Treatment of HIV Associated Neurocognitive Disorder, The purpose of this study is to see if paroxetine and fluconazole are safe and effective as a treatment for problems with memory concentration thinking and judgment in people who are infected with HIV. Paroxetine is an antidepressant approved by the FDA to treat major depression. Fluconazole is an antifungal medication approved by the FDA to treat fungal infections.    ,NCT01354314
HIV,Observational Study of HIV-associated Neurocognitive Disorder, It is estimated that over 1 million people in the United States have HIV infection. While HIV is treatable there are still high rates of HIV-associated neurocognitive disorder (HAND). HAND is defined by low scores on memory testing. To meet the criteria for HAND an HIV-infected individual has to have a low score on at least two different memory tests. It is estimated that 20-50% of people living with HIV have HAND. It is therefore still a common problem. While individuals with HAND typically improve on antiretroviral therapy for HIV often this improvement is incomplete. Also there are over 20 antiretroviral medications approved for HIV in the US. It is not clear if the specific choice of antiretroviral medication makes a difference in the improvement of HAND. The investigators have designed a small preliminary study in which subjects with and without HAND who have never been on treatment for HIV or have been off treatment for at least 6 months are followed for the first 12 months after starting antiretroviral therapy.The investigators will enroll a maximum of 46 subjects (23 subjects in each arm). Subjects will also be followed by their primary HIV medical provider. For the study subjects will be followed for 48 weeks. There are three followup visits: 12 weeks 24 weeks and 48 weeks. Memory testing will be performed at baseline and each followup visit. Blood will also be taken at baseline and the three followup visits to measure changes in inflammation. A lumbar puncture will be performed at baseline and at 24 weeks to measure changes in inflammation and amount of HIV virus in the spinal fluid. There is also an optional lumbar puncture at the last study visit of 48 weeks    ,NCT01966094
HIV,Black Men Evolving Behavioral HIV Prevention Intervention for Black MSM, B-ME is a research intervention study designed to address the needs of African American men who have sex with men (AAMSM) who are at high risk for HIV. The intent of the intervention is to decrease HIV risk behaviors among African American MSM using an intervention developed by and for African American MSM. The hypothesis guiding this study is: that participants who complete B-ME intervention will report greater reductions in sexual risk behaviors than the standard of care comparison group.    ,NCT01722838
HIV,A Community-based Implementation Model for HIV Prevention and Testing in Malawi, This implementation study is testing whether community members can use a 3-step model (prepare roll-out and sustain) to implement an efficacious peer group HIV prevention intervention with fidelity and effectiveness in a single district in Southern Malawi. A collaborative partnership including university researchers and district government health system and traditional leaders will support community volunteers in implementation. Both the implementation process and the effectiveness of the intervention when implemented by communities will be evaluated.    ,NCT02765659
HIV,Sustainable Healthcenter Implementation PrEP Pilot Study, A health services implementation pilot study conducted with an observational cohort of HIV-uninfected persons including men who have sex with men heterosexual women and men and injection drug users receiving daily oral antiretroviral preexposure prophylaxis (PrEP) at four federally qualified health centers that provide sexual health and primary care services to communities with high HIV incidence/prevalence.    ,NCT02074891
HIV,A Study Of Maraviroc In HIV Co-Infected Subjects With Hepatitis C And/Or Hepatitis B, To describe liver enzyme elevations in patients who are coinfected with HIV and either Hepatitis C (HCV) and/or Hepatitis B (HBV) receiving maraviroc or placebo in combination with their current suppressive anti-HIV drug therapy.    ,NCT01327547
HIV,Atazanavir/Ritonavir Once Daily + Raltegravir Twice Daily Switch Study in HIV-1?�Infected Patients, The purpose of this study is to determine whether HIV-1?�infected patients who are virologically suppressed on a regimen of 2 nucleoside reverse transcriptase inhibitors plus any third agent but are experiencing safety and/or tolerability issues will maintain virologic suppression after switching to a regimen of heat-stable ritonavir boosted atazanavir 300/100 mg once daily plus raltegravir 400 mg twice daily.    ,NCT01332227
HIV,An Effective Alternative to the Standard Referral System for HIV Testing in the Emergency Department During Off Hour Tours: A Randomized Trial, To compare HIV testing rates in ED patients offered video-assisted informed consent off-hours versus those referred to an HIV counselor the next business day.    ,NCT00218881
HIV,An Educational HIV Pre-Test Counseling Video Program for Off Hours Testing in the ED: A Randomized Control Trial, This study compared the educational effectiveness of a ten-minute pre-test counseling video with the usual practice of a session with an HIV counselor.    ,NCT00218907
HIV,Modulation of Monocyte Activation by Atorvastatin in HIV Infection, Activated monocytes play a key role in the pathogenesis of HIV-associated neurocognitive disorders (HAND). Individuals with HAND have expanded populations of activated monocytes. These monocytes are thought to emigrate into the CNS where they produce neurotoxic proinflammatory factors and also carry virus into the CNS. Statins are cholesterol lowering drugs with pleiotropic immunomodulatory / anti-inflammatory properties that are currently being explored for immunomodulation of T cell activation in several diseases in addition to their established role to treat hyperlipidemia and atherosclerosis. The investigators in vitro data suggests that these drugs can downregulate monocyte activation patterns seen in HIV infection. No in vivo studies have yet been carried out to assess the effects of statins on the pro-inflammatory monocyte population in chronic HIV disease. This will be a pilot study of whether statin treatment will reduce the inflammatory monocyte phenotype and downregulate the inflammatory cytokines that have been linked to neuropathogenesis in HIV infection. If so they may have potential as adjunctive therapy in HIV-associated neurological disease. The investigators propose to:   -  Determine the effect of Atorvastatin on peripheral blood monocyte populations in a 12-week pilot study in chronically HIV-infected people on HAART therapy.   -  Determine the relationship between changes in monocyte phenotype following Atorvastatin treatment and soluble markers of activation/inflammation linked to neuropathogenesis as well as activation status of T cells.    ,NCT01263938
HIV,A Study Comparing Long-acting Methylphenidate (ConcertaTM) vs. Placebo in the Treatment of Memory Loss Due to HIV," This study is being done to see if a drug called long acting methylphenidate (Concerta) is safe and effective as a treatment for problems with mental function in adults infected with HIV. A subset of patients with HIV-associated memory loss have a defect in the speed with which they learn and process information. Methylphenidate drugs such as Ritalin or Concerta have been shown on tests to improve the ability to rapidly absorb information; these tests are called ""reaction time tests"". These drugs are already FDA-approved to treat Attention Deficit Disorders: ADD or ADHD. At baseline all subjects get tests of memory and brain function; then they are split into two groups. One group on this study will receive Concerta for 2 weeks and a second group will receive a placebo x 2 weeks. After that period both groups will receive memory and other tests of brain function and then the groups will switch. The first group will receive placebo and the second will receive Concerta x 2 weeks followed by more memory and neurological tests. After that all subjects will have the option to receive Concerta for free for 8 more weeks. At the last visit all subjects get memory and brain tests again.    ",NCT01599975
HIV,Downmodulating Monocyte Activation for HIV-1 Associated Neurocognitive Disorders (HAND), HIV associated neurological disorders (HAND) are a major problem even in ART treated people. HAND results from chronic inflammation which is largely attributed to expansion and activation of monocytes. These activated monocytes some of which also carry virus to the brain invade the CNS and release cytokines / chemokines resulting in further recruitment of monocytes as well as release viral proteins which injure neurons and cause activation of other brain cells. Persistent monocyte/macrophage activation is thus a potential critical target for adjunctive therapy to treat or prevent HAND. The investigators therefore propose to study the effects of a statin drug (Atorvastatin) which has anti-inflammatory functions on the monocyte activation status in vitro and in ART treated HIV+ individuals. The investigators objectives are based on the hypothesis that Atorvastatin treatment will reduce the inflammatory and activated phenotype and function of monocytes which have been linked to HIV associated neuropathogenesis and occur in HIV infected subjects despite ART. In this study the investigators propose to   1. determine how Atorvastatin modulates monocyte activation intracellular signaling pathways and functions implicated in the pathogenesis of HAND in vitro   2. define the effect of Atorvastatin on monocyte activation in HIV infected / ART treated subjects in a double blind placebo controlled crossover study   3. define gene expression patters of monocyte activation before and following statin treatment   4. assess Atorvastatin effects on CNS immune activation markers and neurocognitive function in ART treated subjects.    ,NCT01600170
HIV,Ferumoxytol-enhanced Brain MRI in HIV-associated Neurocognitive Disorders, The purpose of this study is to describe the radiologic findings on brain MRI after ferumoxytol administration in HIV-infected patients with cognitive impairment.    ,NCT01665846
HIV,Intranasal Insulin for the Treatment of HAND," Infection with HIV (the virus that causes AIDS) can lead to problems with brain function such as memory concentration judgment and the speed or control of hands and legs. Neurologists have called this condition HIV-associated neurocognitive disorder (HAND). This research is being done to see if insulin taken through the nose as a spray (intranasal insulin) can help people with HIV who are having problems with memory and brain function or HAND. Participants will be given either insulin or placebo. A placebo is an inactive substance that looks like the study drug but does not contain study drug. For this research study the placebo will be a clear saline-based liquid spray that looks like the insulin spray but has no insulin. Participants will not be told whether they receive insulin or placebo during the study. All participants will take the intranasal spray twice a day about 30 minutes after a meal. Participants will use a specialized intranasal drug administration device. The total daily dose of insulin is 40 IU split between 20 IU in the morning and 20 IU in the evening. Participants will take the intranasal spray for 24 weeks. The researchers will record symptoms and side effects during the study. Procedures include neurocognitive testing of memory and brain function two lumbar punctures (""spinal taps"") two MRI brain scans several blood draws and clinical assessments.    ",NCT03081117
HIV,HIV Translating Initiatives for Depression Into Effective Solutions, This study is a randomized trial designed to test and refine a collaborative care model for treating depression in VA patients with HIV.    ,NCT00304915
HIV,Pilot Study: Acceptability Feasibility and Efficacy of Vaginal Insemination in HIV Discordant Couples (Female Positive Male Negative) Desiring Conception in Kisumu Kenya, To evaluate the acceptability feasibility and efficacy of vaginal insemination as a method of conception in HIV discordant couples (female positive male negative) desiring pregnancy in Kisumu Kenya    ,NCT01468753
HIV,Evaluation of 3TC or FTC Mono-therapy Compared to Continuing HAART as a Bridging Strategy, The purpose of this study was to compare the use of lamivudine (3TC) or emtricitabine (FTC) alone vs. continuing a failing highly active antiretroviral therapy (HAART) regimen in HIV infected children adolescents and young adults. The study was to see if there were changes in the HIV virus and if there were differences in immune function viral load and medication side effects between the two groups over 28 weeks. Participants were assigned to either take 3TC or FTC alone or continue on his/her current failing HAART regimen. During the first 28 weeks of this study if the participant was randomized to the continue HAART arm he/she was not switched to a different or new potentially suppressive HAART regimen but continued on the current failing HAART regimen. However if continuing HAART the participant might be switched to a new regimen if their provider felt that it was clinically needed or the participant met certain study endpoints (e.g. drop in CD4 increase in viral load). At the end of 28 weeks the participant had the choice of remaining on the assigned study group medication(s) or starting a new HAART regimen prescribed by his/her doctor. Then they would be followed for another 24 weeks to compare the difference in immune function viral load and medication side effects between the different groups.    ,NCT01338025
HIV,Therapy to Elevate CD4 Counts in HIV-1 Disease, For more than 20 years alpha-1-Proteinase Inhibitor therapy (Zemaira®) has been the standard treatment for patients who have too little alpha-1-Proteinase Inhibitor in blood. Adult patients with this condition eventually develop emphysema. Most HIV-1 patients who have low viral load also have too little alpha-1-Proteinase Inhibitor in blood. Recent strong evidence shows that the number of CD4 cells in blood goes up when alpha-1-Proteinase Inhibitor goes up. Patients were asked to participate in a pilot study to see whether the use of Zemaira® (alpha-1-Proteinase Inhibitor) would increase blood levels of alpha-1-Proteinase Inhibitor and consequently increase CD4 cells.    ,NCT01370018
HIV,Vitamin D Supplementation in HIV-infected Youth, Along with its effects on bone metabolism vitamin D is an important modulator of the immune system. Experimental studies have shown that the active metabolite of vitamin D [125(OH)2D] is able to skew the T cell compartment into a more anti-inflammatory state with inhibition of Th1 and Th17 cells and promotion of Th2 and T regulatory subsets. In the context of HIV infection in which Th1 subpopulations are devoted to inhibit viral replication any alteration of the Th1/Th2 balance would be of concern. The aim of this Randomized Controlled Trial is to test wether oral supplementation with cholecalciferol could be able: 1) to improve vitamin D status and 2) to play an immunomodulatory role in vertically HIV-infected children and young adults with hypovitaminosis D.    ,NCT01656070
HIV,Safety and Efficacy of (α1Proteinase Inhibitor α1PI) in HIV Disease, Our primary objective is to further characterize the mechanism by which alpha-1PI regulates CD4 counts. HIV-1 infected patients will be initiated on PROLASTIN®-C (Alpha-1 Proteinase Inhibitor [Human] Grifols Biotherapeutics Inc.) or placebo. Uninfected volunteers will be untreated and will be monitored for comparison.    ,NCT01731691
HIV,Advanced Neuroimaging Evaluation of the Central Nervous System Biological Changes Associated With Efavirenz Therapy and Switch to an Elvitegravir-based Regimen, In this study we will use a multi-modal imaging approach of MRS and fMRI to comprehensively assess the biological changes in the brain associated with EFV-based regimen (EFV/FTC/TDF) specifically alterations in the brain circuitry function and local neurochemistry and their correlation with neuropsychological function. In a cohort of HIV-infected patients who are clinically stable on the commonly use regimen of EFV/emtricitabine (FTC)/truvada (TDF) or Atripla we propose to replace the EFV component with a new integrase inhibitor elvitegravir (EVG) boosted with cobicistat (COBI) given as the EVG/COBI/FTC/TDF Single Tablet Regimen (STR) to evaluate the EFV-related neural alterations. This is a multidisciplinary study which involves a team of infectious disease experts in the field of HIV neuroradiologists with expertise in fMRI and MRS techniques to study various central nervous system and psychiatric disorders and a psychiatrist with experience and expertise in research on abnormalities of affective and motivational processing in the context of neuropsychiatric disorders. We will utilize the established clinical research platform in the Infectious Disease outpatient clinical practice at the Brigham and Women's Hospital where there is currently have many ongoing HIV-related studies and a large panel of HIV-infected patients motivated to be involved in clinically relevant research. We propose to use advanced neuroimaging to measure biologically changes in the brain associated with long-term EFV use with the following specific aims:   1. Determine changes in neurometabolites measured by MRS in the brain associated with long-term EFV use   2. Assess for alterations in neural activity correlated with affective symptoms associated with EFV vs STR use using fMRI and their associations with changes in neurometabolites assessed by MRS and with changes in cognition assessed by Trail Making and Digit Substitution Tests.   3. Determine changes in emotion cognition and sleep quality after switching from EFV to STR and how they correlate with subject treatment preference. This clinical study will extend our current understanding of EFV neurotoxicity by further defining the nature of these biological changes. Further elucidation of the neurobiological underpinnings of EFV-induced CNS toxicity will have clinical relevance in improving the quality of life and drug adherence of HIV-infected patients on ART especially among older patients or those with baseline neuropsychiatric disorders whom at baseline are more vulnerable to neurocognitive decline from long-term HIV infection.    ,NCT01929759
HIV,Optimizing Resilience and Coping in HIV Via Internet Delivery, This is a feasibility/pilot test of a set of positive affect skills provided online to HIV positive people with elevated depressive symptoms - a Center for Epidemiological Studies Depression Scale D (CES-D) score > 10. The investigators will test the feasibility of recruitment retention and acceptability of these skills in an online delivery format determine feasibility and acceptability of daily emotion assessments via text messaging and assess efficacy of these skills for improving psychological well-being this population.    ,NCT01997008
HIV,Texting to Improve Adherence in HIV+ With Bipolar Disorder, Adherence to combination antiretroviral therapy (ART) is critical for successful HIV viral suppression. Nonadherence to ART poses several potentially serious health consequences including higher viral loads faster progression to AIDS and a heightened risk of viral mutations treatment resistance and HIV transmission. The prevalence of serious mental illness (SMI) conditions including bipolar disorder (BD) is elevated among HIV-infected populations and is associated with poor ART adherence. HIV-infected individuals with co-occurring BD (HIV+/BD+) when compared to demographically similar HIV+/BD- persons demonstrated poorer ART and psychotropic medication adherence and were twice as likely to be non adherent to their ART regimen using a ??90% cutoff score. HIV+/BD+ individuals are particularly at-risk for medication non adherence and there is a critical need to develop interventions to improve adherence in this population. Poor psychotropic medication adherence is also common among people with SMI - it has been estimated that 40% of those with BD do not take their mood stabilizer as prescribed. Among persons with BD nonadherence to psychotropic medications can lead to greater risk for manic and depressive episodes decreased quality of life suicide attempts and hospitalization. The utilization of mobile health (i.e. mHealth) technologies to improve everyday functioning is growing. mHealth interventions capitalize on technology already incorporated into most people's daily lives (e.g. cell phones) to assist people with behavior modification and disease self-management. Text messaging in particular may support daily ART adherence by delivering reminders at precise times to match an individuals' dosing schedule. The initial evidence for using text messaging to improve ART medication adherence has been compelling. Researchers and clinicians have also started employing technology-based approaches to improve treatment for individuals with BD. Taken together a distinct need for RCTs utilizing text messaging to improve medication adherence within an at-risk HIV population is warranted. Individualized Texting for Adherence Building (iTAB) is one such intervention. The investigators propose an intervention development study designed to address these potential mechanisms of nonadherence with the following Specific Aims: 1) To further develop and refine a personalized automated real-time mobile phone text messaging intervention (iTAB) designed to improve adherence to ART and psychotropic medications among HIV+/BD+ persons; 2) To evaluate the acceptability and effectiveness of a brief psychoeducation plus text messaging intervention (iTAB) as compared to psychoeducation alone (CTRL) for the improvement of objectively measured medication adherence among HIV+/BD+ persons; and 3) To examine predictors of within-person trajectories of nonadherence using the longitudinal data collected over the study. In order to realize these aims the investigators will leverage the infrastructure of two unique UCSD resources increasing likelihood of study success impact and innovation: 1) the HIV Neurobehavioral Research Program (HNRP) which encompasses multiple NIH-funded studies that focus on the effects of HIV infection and 2) the California Institute for Telecommunications and Information Technology (Calit2) which conducts research on state-of-the-art wireless means of health promotion. Initially the investigators will refine the iTAB intervention to ensure that it is user-centered and tailored to the needs of HIV+/BD+ persons via focus groups and rapid prototyping. Once refined the proposed iTAB intervention will use text messages that are automated scalable personalized interactive flexible and motivating. The investigators will assess the acceptability and effectiveness of iTAB in improving objectively measured adherence (i.e. MEMS caps) over a 4-week period via a pilot RCT with 25 HIV+/BD+ assigned to the iTAB intervention and 25 HIV+/BD+ assigned to a psychoeducational control. Predictors of nonadherence including neuropsychological impairment and mood will be examined to determine whether iTAB is better able to compensate for these factors associated with nonadherence as compared to CTRL. Further refinement to the iTAB intervention will be made in order to pursue a large-scale R01 using the investigators tailored intervention.    ,NCT02090634
HIV,Autonomic Neuropathy GI Motility and Inflammation in HIV, The purpose of this study is to explore a possible link between the autonomic nervous system and immune function in patients with HIV. Sometimes HIV can cause these nerves to function abnormally this is called HIV-associated autonomic neuropathy (HIV-AN). HIV-AN is a condition that is different from person to person. In some people it causes no symptoms and is not harmful in others it may cause symptoms such as dizziness or lightheadedness nausea vomiting diarrhea constipation or problems urinating. Most people with HIV-AN don't know that they have it. One of the important nerves in the autonomic nervous system is the vagus nerve. Abnormal function of the vagus nerve may cause stomach and intestinal slowing which could lead to an overgrowth of bacteria. The body senses these bacteria and tries to fight them leading to inflammation. In this study the researchers will test whether abnormal function of the vagus nerve in HIV is associated with stomach slowing and overgrowth of bacteria and if a drug called pyridostigmine can help.    ,NCT02850276
HIV,Progression of HIV-Disease Under Low Dose Corticosteroids, There has been reports that low dose prednisolone stabilizes CD4-counts in HIV infected individuals. However until now there are no prospective randomized studies on the use of corticosteroids in latent HIV disease. Furthermore low dose prednisolone (5 mg/d) is not sufficient tested for the risks and benefit for HIV patients especially for those living in poor settings with a higher risk of infections. This study will assess the benefit and the safety profile for low dose prednisolone therapy for patients in a region with limited resources and high prevalence of infections.    ,NCT01299948
HIV,Resistance in HIV+ in North and South, The investigators aim to assess type and frequency of HIV drug resistance in adults presenting to the Infectious Diseases Institute (IDI) in Kampala Uganda and compare this data to patients from the Swiss HIV Cohort Study (SHCS). This study is a single-site cross-sectional study. The Investigators' goal is to perform viral load measurements in 2750 HIV-infected patients who have been on ART for 6 months or more. Presuming a detectable viral load in 10% resistance testing would then be performed in 250 patients on ART. All adult patients attending will be screened for enrollment. Furthermore the investigators' goal is to perform resistance testing in 250 ART naive patients in order to detect transmitted resistance mutations. Investigators will therefore consecutively screen and enroll 250 ART naive patients who attend the clinic during the study period. For each participant a case report form (CRF) form will be completed which includes social as well as medical information. Investigators will ask each participant for permission to store plasma in case resistance testing must be repeated and serum in case of future research questions.    ,NCT02507921
HIV,Safety and Tolerability of Crofelemer for HIV-Associated Diarrhea, This study is being conducted to evaluate the safety and tolerability of crofelemer 125 mg twice a day taken orally over 48 weeks of therapy in human immunodeficiency virus-positive (HIV+) subjects with diarrhea.    ,NCT01374490
HIV,Early Versus Delayed BCG Vaccination of HIV-exposed Infants, In sub-Saharan Africa (SSA) more than 300000 babies with HIV die each year. HIV-infected children develop AIDS and die faster in SSA than those in developed countries. Bacille Calmette-Guerin (BCG) vaccine is given to infants at birth in SSA to protect them from severe forms of TB. BCG is known to cause immune cells to be active and replicate faster. The immune system of neonates also responds differently to BCG that to other vaccines and infections. We hypothesize that the routine immunization of neonates with BCG contributes to generalized immune activation in HIV-exposed infants resulting in skewed immune responses to vaccines and infections and increased rates of disease progression in those infants that become HIV-infected. However delaying BCG until HIV testing is completed would result in operational difficulties and may not induce the appropriate immune response. Delayed BCG would also render many HIV-exposed uninfected infants at high risk for disseminated TB. We plan to assess immune cells in infants to determine the impact of the timing of BCG vaccination on immune responses to tuberculosis (TB) and other vaccines. We will also compare the immune activation and disease progression of those infants that become HIV-infected in the BCG or control arms. Our results will provide key insights into the effect of BCG vaccination on immune responses to HIV as well as inform the optimal timing of BCG vaccination for HIV-exposed infants.    ,NCT02062580
HIV,Voluma Filler Agent For The Treatment of HIV-associated Facial Lipoatrophy, The purpose of this study is to test the safety of Voluma and see what effects it has on HIV facial lipoatrophy. The hypothesis is that Voluma will be safe efficacious and positively impact the quality-of-life in the treatment of facial lipoatrophy in patients with HIV.    ,NCT02342223
HIV,Facilitating HIV/AIDS and HIV Testing Literacy for Emergency Department Patients, The Centers for Disease Control and Prevention (CDC) recommends that all patients should receive information about HIV/AIDS and HIV testing orally or in writing at every HIV testing encounter. However for busy emergency departments (EDs) delivering information orally is a barrier to HIV testing and written brochures likely are not useful for those with lower health or general literacy. Videos might be as or more efficacious than orally-delivered information in improving HIV/AIDS and HIV testing knowledge particularly for those with lower health literacy skills. However the resources required to show videos might limit their use in EDs. Pictorial brochures are a promising alternative but are of unknown efficacy. The objectives of this study are to: (1) determine if HIV/AIDS and HIV testing information should be delivered by a video or pictorial brochure to emergency department (ED) patients to improve short-term (in the ED) knowledge about HIV/AIDS and HIV testing; (2) determine if longer-term retention (over 12 months) of HIV/AIDS and HIV testing knowledge is greater for those who watch a video or review a pictorial brochure; (3) determine if short-term improvement and longer-term retention in HIV/AIDS and HIV testing knowledge is better after watching a video or reviewing a pictorial brochure for those with lower health literacy and if improvement and retention also varies by language spoken (English or Spanish); and (4) if willingness to be tested again in one year is greater for those who watch the video or review the pictorial brochure and if this willingness also varies by health literacy level and language spoken.    ,NCT02284451
HIV,Counseling for HIV and STIs Screening, The primary objective of the study is to evaluate and compare in at-risk populations the efficacy of three different counseling methods in terms of propensity to come back for a HIV re-test. Secondary objectives are to evaluate and compare the efficacy of the counseling methods in terms of reported risk behavior and HIV knowledge as well as their acceptability and cost-effectiveness describe the distribution of duration from HIV primary infection to detection and estimate the prevalence of chronic hepatitis B and C and syphilis in HIV-uninfected participants of targeted populations.    ,NCT02752152
HIV,COMO: Cognition Study With HIV+ Patients (CTNPT 015), The purpose of this study is to contribute evidence towards the potential to improve cognition in HIV+ individuals experiencing cognitive decline through personalized change in antiretroviral (ARV) medication. To that end following a comprehensive evaluation to identify confounding clinical conditions study participants will undergo a lumbar puncture to: (i) measure viral load (at 2 copies/ml); (ii) identify Cerebrospinal Fluid (CSF) genotype and tropism; and (iii) measure concentration of antiretroviral agents. When indicated from the CSF analysis a personalized change in ARV will be implemented. Cognition will be measured in all at study entry and 6 months later.    ,NCT02144688
HIV,Cognitive Training for the Remediation of Functional Brain Health in HIV, Cognitive deficits in HIV reflect degraded brain network functioning that may be amenable to remediation through cognitive training. In this sub-study we will make use of Plasticity-based Adaptive Cognitive Remediation (PACR) which applies well-understood techniques derived from brain plasticity and implicit/procedural/perceptual learning to improve the speed and accuracy of information processing with exercises that are designed to drive generalized improvements. Simultaneously these exercises heavily engage neuromodulatory systems to re-establish their normal control over learning and memory. As an individual restores these degraded abilities through intensive procedural learning the encoding of naturalistic information significantly improves and all resulting declarative memory and cognitive functions based on the quality of that incoming information necessarily improve as well leading to improvement that generalizes beyond the trained tasks. A subset of 80 HIV+ individuals will undergo eight weeks of PACR to determine its feasibility and appropriateness for people with mild cognitive difficulties related to HIV infection. The results of this study are expected to be pivotal in generating data to create an optimal training program aimed at stabilizing or improving brain function in HIV infected individuals experiencing cognitive decline.    ,NCT02571504
HIV,A Sleep Program to Improve Sleep Quality in People With HIV, Sleep problems such as insomnia are more frequent and intense in individuals living with HIV. These sleep difficulties can increase the difficulties in thinking and concentrating. Digital cognitive behavioral therapy for insomnia (dCBT-I) is a computer-based treatment intervention that provides strategies to improve sleep. This intervention has been shown to improve sleep and daytime function (concentration productivity) in people with insomnia. However the effects of this intervention in people living with HIV are unknown.    ,NCT02571595
HIV,Immunogenicity Study of Vacc-4x Versus Placebo in Patients Infected With HIV, Current management of HIV infection includes anti-retroviral therapy (ART). ART cannot cure the infection making it a life-long treatment that requires sustained patient compliance and imposes significant individual and societal financial burdens on healthcare services. Furthermore ART side effects often require medication that increases the inconveniences and financial burdens of HIV management. Of further concern is the emergence of viruses resistant to ART that can result in treatment failure. ART-free periods could provide substantial benefit. Vacc-4x is a peptide-based HIV immunotherapy that is proposed for prolongation of ART-free periods. The purpose of this study is to determine whether Vacc-4x immunotherapy can give safe ART-free period.    ,NCT00659789
HIV,Safety and Efficacy of Romidepsin and the Therapeutic Vaccine Vacc-4x for Reduction of the Latent HIV?? Reservoir, The REDUC trial's objective is to address one of the core issues with the treatment of HIV which is that some HIV infected cells hide in so-called latent reservoirs. The reservoirs are unaffected by conventional HIV medication and invisible to the immune system. HDACi have the potential to activate these latently infected cells. This will make the HIV infected cells visible to the immune system; the immune response generate by Vacc-4x will be able to attack and eliminate the infected cells.    ,NCT02092116
HIV,A Study to Explore Reconstitution of Immunity in Patients With Advanced HIV-1-infection, RESTORE study:Thailand is a prospective observational study of HIV-1-infected patients who are either treatment naïve or who have been off anti-retroviral therapy for a ??2 months who have a CD4+ T cell count less than or equal to 350 cells/µL and who have been deemed by their treating physician that commencement of combination antiretroviral therapy (cART) which is expected to reduce plasma HIV RNA by ??log10 copies/mL is necessary. The primary intent of this protocol is to prospectively establish a cohort of patients from whom clinical data and peripheral blood samples (serum plasma and peripheral blood mononuclear cells) can be stored for substudies examining reconstitution of the immune system and its relationship to disease outcomes.    ,NCT01296373
HIV,Impact of Menstrual Cycle on Antiretroviral Pharmacokinetics in HIV-Infected Women, Data suggests that women taking drugs to treat human immunodeficiency virus (HIV) have higher amounts of drugs in their body compared with men taking the same dose of anti-HIV drugs. The reason for this higher drug exposure has not yet been determined. The primary purpose of this study is to examine whether a pharmacokinetics (factors that determine the amount of drug in the body) of anti-HIV drugs change during different phases of the menstrual cycle in women and ultimately result in higher amounts of drug in the body compared with men. In other words we plan to examine whether changes in sex hormones throughout the menstrual cycle affect the amount of anti-HIV drugs in HIV infected women. The antiretroviral drugs atazanavir ritonavir tenofovir and emtricitabine will be studied.    ,NCT01394133
HIV,The Influence of Psychological Interventions Upon Disease Progression in HIV-infected Patients Receiving no Medication, This study examines the hypothesis that psychological interventions have beneficial effects on quality of life including psychological well-being and disease progression in early HIV patients recieving no medication.    ,NCT00180700
HIV,Study of Immunity at the Genital Mucosa of HIV-1 Infected and Healthy Women, Current knowledge on mucosa especially genitals in women however remain inadequate especially regarding defense mechanisms and possibilities for a vaccine to induce an active immune response at mucosal front door of the most pathogens. Induction of mucosal immune response has emerged as a research priority research prophylactic vaccine.The development of strategies to prevent sexual transmission of HIV-1 depends in part on an understanding of specific and innate immune mechanisms involved in this transmission. MUCOVAC is a feasibility study of the immunological and transcriptomic analysis of cervicovaginal samples of women infected or not infected with HIV-1. We also assess tolerance samples taken by cytobrush and cervicovaginal washings efficiency and reproducibility of the sample by cytobrush and cervicovaginal lavage for transcriptomic analysis measurement of cytokines by Luminex technology quantification of IgG and IgA. In blood we will determine the phenotype of B cells and Tfh cell frequency (T follicular helper) and quantification of serum immunoglobulins and will perform a transcriptomic analysis of blood cells. Finally we will make correlations with the observed responses at the genital mucosa. This pathophysiological exploratory study will be performed in 20 women infected with HIV-1 and 20 healthy women recruited from two centers in France and will include a screening visit and two visits M0 and M1 during which mucous and blood samples will be performed. The results of the study will capitalize skills in biology mucosa using powerful tools to assess mucosal immunological parameters.    ,NCT01715103
